Below is Time Logs: 
Below is time_logs: for gs://apfm-dev/LID19665290_CID86364574_Robin_Cook_20200217.wav
Word: please, start_time: 0.0,end_time: 0.30000000000000004 
Word: yes, start_time: 22.5,end_time: 23.0 
Word: it, start_time: 23.0,end_time: 23.2 
Word: is, start_time: 23.2,end_time: 23.3 
Word: okay, start_time: 23.3,end_time: 24.2 
Word: and, start_time: 24.2,end_time: 24.7 
Word: just, start_time: 24.7,end_time: 24.8 
Word: to, start_time: 24.8,end_time: 25.1 
Word: let, start_time: 25.1,end_time: 25.1 
Word: you, start_time: 25.1,end_time: 25.3 
Word: know, start_time: 25.3,end_time: 25.4 
Word: our, start_time: 25.4,end_time: 25.8 
Word: service, start_time: 25.8,end_time: 26.1 
Word: is, start_time: 26.1,end_time: 26.4 
Word: free, start_time: 26.4,end_time: 26.6 
Word: to, start_time: 26.6,end_time: 27.1 
Word: you, start_time: 27.1,end_time: 27.2 
Word: because, start_time: 27.2,end_time: 28.2 
Word: we, start_time: 28.2,end_time: 28.5 
Word: are, start_time: 28.5,end_time: 28.6 
Word: paid, start_time: 28.6,end_time: 28.8 
Word: a, start_time: 28.8,end_time: 29.0 
Word: referral, start_time: 29.0,end_time: 29.2 
Word: fee, start_time: 29.2,end_time: 29.5 
Word: by, start_time: 29.5,end_time: 29.9 
Word: our, start_time: 29.9,end_time: 30.1 
Word: partner, start_time: 30.1,end_time: 30.4 
Word: communities, start_time: 30.4,end_time: 30.5 
Word: but, start_time: 30.5,end_time: 31.6 
Word: only, start_time: 31.6,end_time: 32.0 
Word: if, start_time: 32.0,end_time: 32.3 
Word: we, start_time: 32.3,end_time: 32.3 
Word: help, start_time: 32.3,end_time: 32.7 
Word: you, start_time: 32.7,end_time: 32.8 
Word: find, start_time: 32.8,end_time: 33.1 
Word: a, start_time: 33.1,end_time: 33.2 
Word: good, start_time: 33.2,end_time: 33.3 
Word: fit, start_time: 33.3,end_time: 33.4 
Word: and, start_time: 33.4,end_time: 33.8 
Word: Rod, start_time: 33.8,end_time: 34.1 
Word: and, start_time: 34.1,end_time: 34.2 
Word: decides, start_time: 34.2,end_time: 34.7 
Word: to, start_time: 34.7,end_time: 34.8 
Word: move, start_time: 34.8,end_time: 34.9 
Word: in, start_time: 34.9,end_time: 35.3 
Word: the, start_time: 35.3,end_time: 36.1 
Word: see, start_time: 36.1,end_time: 36.3 
Word: that, start_time: 36.3,end_time: 36.7 
Word: the, start_time: 36.7,end_time: 36.8 
Word: community, start_time: 36.8,end_time: 37.3 
Word: Pages, start_time: 37.3,end_time: 37.6 
Word: ranges, start_time: 37.6,end_time: 38.5 
Word: from, start_time: 38.5,end_time: 38.7 
Word: 78, start_time: 38.7,end_time: 39.6 
Word: to, start_time: 39.6,end_time: 39.9 
Word: 100, start_time: 39.9,end_time: 40.5 
Word: and, start_time: 40.5,end_time: 40.6 
Word: 20%, start_time: 40.6,end_time: 41.7 
Word: off, start_time: 41.7,end_time: 42.2 
Word: first, start_time: 42.2,end_time: 42.4 
Word: month's, start_time: 42.4,end_time: 42.9 
Word: rent, start_time: 42.9,end_time: 43.0 
Word: just, start_time: 43.0,end_time: 43.4 
Word: depending, start_time: 43.4,end_time: 43.9 
Word: upon, start_time: 43.9,end_time: 44.2 
Word: her, start_time: 44.2,end_time: 44.3 
Word: agreement, start_time: 44.3,end_time: 44.7 
Word: with, start_time: 44.7,end_time: 45.1 
Word: that, start_time: 45.1,end_time: 45.2 
Word: community, start_time: 45.2,end_time: 45.9 
Word: no, start_time: 45.9,end_time: 46.6 
Word: one, start_time: 46.6,end_time: 46.8 
Word: can, start_time: 46.8,end_time: 47.1 
Word: ever, start_time: 47.1,end_time: 47.4 
Word: charge, start_time: 47.4,end_time: 48.0 
Word: you, start_time: 48.0,end_time: 48.1 
Word: more, start_time: 48.1,end_time: 48.3 
Word: because, start_time: 48.3,end_time: 48.6 
Word: you, start_time: 48.6,end_time: 48.9 
Word: use, start_time: 48.9,end_time: 49.2 
Word: our, start_time: 49.2,end_time: 49.4 
Word: services, start_time: 49.4,end_time: 50.1 
Word: do, start_time: 50.1,end_time: 50.9 
Word: you, start_time: 50.9,end_time: 51.2 
Word: understand, start_time: 51.2,end_time: 52.1 
Word: that, start_time: 52.1,end_time: 52.3 
Word: our, start_time: 52.3,end_time: 52.4 
Word: services, start_time: 52.4,end_time: 53.0 
Word: are, start_time: 53.0,end_time: 53.2 
Word: free, start_time: 53.2,end_time: 53.5 
Word: to, start_time: 53.5,end_time: 53.9 
Word: you, start_time: 53.9,end_time: 54.2 
Word: please, start_time: 0.0,end_time: 0.30000000000000004 
Word: can, start_time: 0.30000000000000004,end_time: 0.7000000000000001 
Word: you, start_time: 0.7000000000000001,end_time: 0.8 
Word: please, start_time: 0.8,end_time: 1.1 
Word: confirm, start_time: 1.1,end_time: 1.5 
Word: that, start_time: 1.5,end_time: 1.9 
Word: you, start_time: 1.9,end_time: 2.0 
Word: are, start_time: 2.0,end_time: 2.2 
Word: crystal, start_time: 2.2,end_time: 2.8 
Word: Kennedy, start_time: 2.8,end_time: 3.3 
Word: yes, start_time: 4.3,end_time: 4.7 
Word: I, start_time: 4.7,end_time: 4.9 
Word: am, start_time: 4.9,end_time: 5.1 
Word: okay, start_time: 5.1,end_time: 5.3 
Word: in, start_time: 5.3,end_time: 6.4 
Word: addition, start_time: 6.4,end_time: 6.5 
Word: to, start_time: 6.5,end_time: 6.9 
Word: confirming, start_time: 6.9,end_time: 7.5 
Word: your, start_time: 7.5,end_time: 7.7 
Word: name, start_time: 7.7,end_time: 7.8 
Word: I, start_time: 7.8,end_time: 8.1 
Word: need, start_time: 8.1,end_time: 8.2 
Word: a, start_time: 8.2,end_time: 8.4 
Word: records, start_time: 8.4,end_time: 9.0 
Word: that, start_time: 9.0,end_time: 9.1 
Word: I, start_time: 9.1,end_time: 9.2 
Word: provided, start_time: 9.2,end_time: 9.7 
Word: you, start_time: 9.7,end_time: 9.9 
Word: this, start_time: 9.9,end_time: 10.1 
Word: disclosure, start_time: 10.1,end_time: 10.6 
Word: and, start_time: 10.6,end_time: 11.4 
Word: I, start_time: 11.4,end_time: 11.5 
Word: also, start_time: 11.5,end_time: 11.8 
Word: need, start_time: 11.8,end_time: 12.0 
Word: you, start_time: 12.0,end_time: 12.2 
Word: to, start_time: 12.2,end_time: 12.3 
Word: sign, start_time: 12.3,end_time: 12.5 
Word: it, start_time: 12.5,end_time: 12.8 
Word: but, start_time: 12.8,end_time: 13.3 
Word: to, start_time: 13.3,end_time: 13.4 
Word: make, start_time: 13.4,end_time: 13.6 
Word: things, start_time: 13.6,end_time: 13.7 
Word: easier, start_time: 13.7,end_time: 14.3 
Word: instead, start_time: 14.3,end_time: 14.6 
Word: of, start_time: 14.6,end_time: 14.8 
Word: having, start_time: 14.8,end_time: 15.0 
Word: to, start_time: 15.0,end_time: 15.2 
Word: physically, start_time: 15.2,end_time: 15.6 
Word: sign, start_time: 15.6,end_time: 15.9 
Word: something, start_time: 15.9,end_time: 16.4 
Word: we, start_time: 16.4,end_time: 17.1 
Word: can, start_time: 17.1,end_time: 17.2 
Word: actually, start_time: 17.2,end_time: 17.5 
Word: have, start_time: 17.5,end_time: 17.9 
Word: you, start_time: 17.9,end_time: 17.9 
Word: sign, start_time: 17.9,end_time: 18.2 
Word: over, start_time: 18.2,end_time: 18.4 
Word: the, start_time: 18.4,end_time: 18.6 
Word: phone, start_time: 18.6,end_time: 18.8 
Word: now, start_time: 18.8,end_time: 19.1 
Word: bye, start_time: 19.1,end_time: 19.4 
Word: recording, start_time: 19.4,end_time: 19.9 
Word: this, start_time: 19.9,end_time: 20.0 
Word: conversation, start_time: 20.0,end_time: 20.4 
Word: is, start_time: 20.4,end_time: 21.0 
Word: that, start_time: 21.0,end_time: 21.1 
Word: alright, start_time: 21.1,end_time: 21.4 
Word: yes, start_time: 22.5,end_time: 23.0 
Word: it, start_time: 23.0,end_time: 23.2 
Word: is, start_time: 23.2,end_time: 23.3 
Word: okay, start_time: 23.3,end_time: 24.2 
Word: and, start_time: 24.2,end_time: 24.7 
Word: just, start_time: 24.7,end_time: 24.8 
Word: to, start_time: 24.8,end_time: 25.1 
Word: let, start_time: 25.1,end_time: 25.1 
Word: you, start_time: 25.1,end_time: 25.3 
Word: know, start_time: 25.3,end_time: 25.4 
Word: our, start_time: 25.4,end_time: 25.8 
Word: service, start_time: 25.8,end_time: 26.1 
Word: is, start_time: 26.1,end_time: 26.4 
Word: free, start_time: 26.4,end_time: 26.6 
Word: to, start_time: 26.6,end_time: 27.1 
Word: you, start_time: 27.1,end_time: 27.2 
Word: because, start_time: 27.2,end_time: 28.2 
Word: we, start_time: 28.2,end_time: 28.5 
Word: are, start_time: 28.5,end_time: 28.6 
Word: paid, start_time: 28.6,end_time: 28.8 
Word: a, start_time: 28.8,end_time: 29.0 
Word: referral, start_time: 29.0,end_time: 29.2 
Word: fee, start_time: 29.2,end_time: 29.5 
Word: by, start_time: 29.5,end_time: 29.9 
Word: our, start_time: 29.9,end_time: 30.1 
Word: partner, start_time: 30.1,end_time: 30.4 
Word: communities, start_time: 30.4,end_time: 30.5 
Word: but, start_time: 30.5,end_time: 31.6 
Word: only, start_time: 31.6,end_time: 32.0 
Word: if, start_time: 32.0,end_time: 32.3 
Word: we, start_time: 32.3,end_time: 32.3 
Word: help, start_time: 32.3,end_time: 32.7 
Word: you, start_time: 32.7,end_time: 32.8 
Word: find, start_time: 32.8,end_time: 33.1 
Word: a, start_time: 33.1,end_time: 33.2 
Word: good, start_time: 33.2,end_time: 33.3 
Word: fit, start_time: 33.3,end_time: 33.4 
Word: and, start_time: 33.4,end_time: 33.8 
Word: Rod, start_time: 33.8,end_time: 34.1 
Word: and, start_time: 34.1,end_time: 34.2 
Word: decides, start_time: 34.2,end_time: 34.7 
Word: to, start_time: 34.7,end_time: 34.8 
Word: move, start_time: 34.8,end_time: 34.9 
Word: in, start_time: 34.9,end_time: 35.3 
Word: the, start_time: 35.3,end_time: 36.1 
Word: see, start_time: 36.1,end_time: 36.3 
Word: that, start_time: 36.3,end_time: 36.7 
Word: the, start_time: 36.7,end_time: 36.8 
Word: community, start_time: 36.8,end_time: 37.3 
Word: Pages, start_time: 37.3,end_time: 37.6 
Word: ranges, start_time: 37.6,end_time: 38.5 
Word: from, start_time: 38.5,end_time: 38.7 
Word: 78, start_time: 38.7,end_time: 39.6 
Word: to, start_time: 39.6,end_time: 39.9 
Word: 100, start_time: 39.9,end_time: 40.5 
Word: and, start_time: 40.5,end_time: 40.6 
Word: 20%, start_time: 40.6,end_time: 41.7 
Word: off, start_time: 41.7,end_time: 42.2 
Word: first, start_time: 42.2,end_time: 42.4 
Word: month's, start_time: 42.4,end_time: 42.9 
Word: rent, start_time: 42.9,end_time: 43.0 
Word: just, start_time: 43.0,end_time: 43.4 
Word: depending, start_time: 43.4,end_time: 43.9 
Word: upon, start_time: 43.9,end_time: 44.2 
Word: her, start_time: 44.2,end_time: 44.3 
Word: agreement, start_time: 44.3,end_time: 44.7 
Word: with, start_time: 44.7,end_time: 45.1 
Word: that, start_time: 45.1,end_time: 45.2 
Word: community, start_time: 45.2,end_time: 45.9 
Word: no, start_time: 45.9,end_time: 46.6 
Word: one, start_time: 46.6,end_time: 46.8 
Word: can, start_time: 46.8,end_time: 47.1 
Word: ever, start_time: 47.1,end_time: 47.4 
Word: charge, start_time: 47.4,end_time: 48.0 
Word: you, start_time: 48.0,end_time: 48.1 
Word: more, start_time: 48.1,end_time: 48.3 
Word: because, start_time: 48.3,end_time: 48.6 
Word: you, start_time: 48.6,end_time: 48.9 
Word: use, start_time: 48.9,end_time: 49.2 
Word: our, start_time: 49.2,end_time: 49.4 
Word: services, start_time: 49.4,end_time: 50.1 
Word: do, start_time: 50.1,end_time: 50.9 
Word: you, start_time: 50.9,end_time: 51.2 
Word: understand, start_time: 51.2,end_time: 52.1 
Word: that, start_time: 52.1,end_time: 52.3 
Word: our, start_time: 52.3,end_time: 52.4 
Word: services, start_time: 52.4,end_time: 53.0 
Word: are, start_time: 53.0,end_time: 53.2 
Word: free, start_time: 53.2,end_time: 53.5 
Word: to, start_time: 53.5,end_time: 53.9 
Word: you, start_time: 53.9,end_time: 54.2 
